Sample_ID	Li	Mg	Al	P	S	K	Ca	V	Mn	Fe	Co	Ni	Cu	Zn	As	Rb	Mo	Cd	Cs	Pb
336H_RT	1.073207365	3398.576571	1565.590165	1462.292959	2338.089536	20970.05167	13378.77638	4.21142573	102.3781816	2056.90126	3.667731122	18.2623079	146.2926371	50.19043985	1.034869247	6.250795493	0.067960799	0.587540308	0.105041923	3.917756942
337H_RT	3.932958936	6352.105332	5543.059887	930.7440113	2179.141193	19200.32062	30466.74347	11.44977516	211.9950009	6262.322265	5.365916507	20.12286787	155.9154029	209.2891159	3.324514019	7.532166227	0.299160407	0.66739206	0.346615529	12.22837395
338H_RT	2.92221761	4205.410622	3749.372325	946.0025461	1676.515848	16836.83053	18694.42487	8.490829561	171.0496553	4568.927143	4.210155971	14.26592819	95.72028623	75.73526262	2.363512919	6.354947614	0.192255884	0.496667085	0.261821121	7.186676172
339H_RT	5.431579306	4269.642678	8787.921717	912.9931637	1617.769157	14170.31125	14987.47358	15.99940578	333.2915329	8825.877758	5.454846012	20.78849265	90.34966691	91.18249034	4.451273959	6.742499597	0.257711375	0.524301737	0.43686954	14.48374945
340H_RT	2.919279949	2420.099348	3578.468687	600.2940732	1498.306176	17194.5987	7800.253209	7.409981542	144.2015312	3957.688778	2.892398392	11.42718829	41.01028637	37.14962833	2.187770938	6.047432955	0.126258713	0.422002931	0.241946257	5.932458359
341H_RT	3.999563206	3314.224286	6717.940995	910.5478857	1665.551868	12963.75951	8285.845277	13.60905265	266.4018369	7221.783232	5.07489041	20.26800692	65.00091814	68.73456348	3.789226227	5.986776778	0.180407914	0.589880495	0.355052705	8.679501634
342H_RT	4.863882259	3899.151107	7982.945928	1036.440145	1607.012124	17192.91028	11908.1075	14.86812285	327.1919471	8106.021108	5.108283218	19.11112198	76.85656092	137.8568441	4.196563928	7.577379115	0.255742176	0.574319982	0.392746314	11.10727628
343H_RT	2.941622415	2595.754115	4318.406839	1243.750198	1988.08334	22607.26553	9981.180072	8.564363465	155.1137356	4744.695691	3.168531763	18.83326536	77.2582101	48.90983885	2.416654874	4.268402369	0.207361256	0.556693613	0.230385377	6.07050427
344H_RT	2.434989752	7570.856418	1290.748828	1388.206654	4161.796123	23436.21842	38616.65916	8.594814035	155.6621141	4814.965399	9.734873005	29.82561943	223.9933028	190.8335172	2.360212814	4.851473143	0.149533223	0.517945546	0.221639623	8.919752021
345H_RT	3.280338465	2972.902624	5391.307828	1029.907831	1689.14276	17671.02685	11804.21976	10.14620874	211.8677113	5604.961604	3.705857324	21.3947981	75.32803419	121.7453406	2.900618572	4.185735034	0.225729203	0.470029687	0.261729975	8.376423624
346H_RT	4.005340243	2447.695915	4899.279253	1109.783041	1394.440193	19781.87216	10490.04662	9.560927778	201.2889781	5212.324713	3.855123797	17.82800765	59.5056521	94.57510375	2.683737656	5.429186637	0.286621608	0.57384349	0.336688801	10.41678168
347H_RT	3.251026379	4174.548929	3672.74493	1347.421208	2549.221309	24749.89353	22195.31247	9.180670484	179.7767135	4907.134078	5.785959945	26.33298165	126.3818014	143.9714599	2.445560961	5.1540844	0.267910685	0.801324365	0.279280235	11.88358494
348H_RT	2.858797261	1931.353111	4500.340072	1168.049199	1419.871023	19363.36636	4965.525399	8.589582918	154.9071282	4669.749064	3.392438454	21.3414294	55.82249228	37.6701018	2.363341108	3.620618996	0.160958601	0.582339828	0.229176435	5.795453976
349H_RT	3.374025678	4198.793303	5216.112381	1667.130632	2235.641698	17198.29231	17621.5101	10.50618999	240.331551	5770.925366	4.358385608	19.4641198	162.3475946	95.03178987	2.984284247	5.223616608	0.23529424	0.455810154	0.292958606	8.452294175
350H_RT	1.927855552	2107.797252	3154.805758	1486.052808	1480.517682	19572.23288	6801.190541	6.132754779	153.6201451	3317.290808	1.959789466	11.29839238	123.0437357	52.45998995	1.758593759	2.764819144	0.150573274	0.261575959	0.144679872	4.230961642
351H_RT	1.934731007	3254.920707	2609.985043	1456.572603	1963.516074	13151.10081	15057.3258	6.356593036	122.864528	3416.210189	2.734449468	11.50130894	103.7038898	62.75403913	1.830601312	3.053206417	0.170673044	0.24439388	0.168244467	5.204198317
352H_RT	3.911831274	3235.758231	5857.969079	1685.757793	1602.609846	13883.78514	12514.12112	11.28582634	259.0952257	6113.859126	3.898353652	15.00574421	101.2484478	85.7232754	3.157918488	5.394404027	0.281810255	0.252363922	0.313368038	9.195171594
353H_RT	3.78579174	1943.019588	4914.379548	1116.21487	1174.872288	7464.906736	7985.496698	9.03745312	179.0505251	5011.497712	2.780989602	10.73614965	65.40815025	39.30528938	2.537643615	4.994095771	0.231784395	0.223290701	0.328209385	8.197819478
354H_RT	1.599622873	2752.725402	2644.864454	1426.948776	1694.381093	15446.97057	9265.811847	5.488821888	137.0634659	2949.725013	2.033736654	9.920522247	115.0015767	69.59242041	1.544014384	2.342296998	0.182400083	0.225613776	0.121793966	4.837881289
355H_RT	1.080880639	2633.084313	1398.555183	419.1241315	1289.883619	19396.48386	11707.13746	3.160748325	120.8381775	1747.773748	2.001713672	12.26711379	56.11788888	49.66422981	0.889051968	2.44153838	0.067909251	0.908081149	0.075056501	3.492032261
356H_RT	1.210437515	4951.762345	1086.522462	737.5164132	3211.770534	22967.85949	25864.28456	3.525960959	124.9860698	1982.859605	3.119405	33.40748922	121.4720716	254.8741616	1.041961521	4.38481275	0.299365185	2.716168111	0.10180234	6.736828737
357H_RT	0.949550165	2953.455491	787.9163886	577.5142595	2029.768995	21988.90034	13750.2409	2.842900525	63.52524151	1550.378268	1.914305007	17.5802401	63.92236041	66.78485296	0.790502023	3.204027286	0.151268725	1.347575672	0.074034709	2.981976073
358H_RT	1.051873852	3412.384154	934.7522358	656.0186813	2327.25708	19710.57958	15092.90411	3.101081672	71.91245197	1728.838348	2.139698841	21.54032278	69.74549203	53.71838618	0.879300571	3.384656938	0.068930185	1.123962294	0.078577094	3.016961367
359H_RT	1.042794963	2329.836473	1145.861612	753.7814517	2747.122657	25389.50616	6980.842574	3.472095203	115.6395757	1846.090613	2.479753909	25.93792645	33.1230248	34.11288249	0.976156576	4.000199797	0.034596957	1.580259344	0.089412193	3.183501845
360H_RT	1.642983141	3512.07662	2031.091646	817.7821612	2210.069818	21526.154	15550.90596	5.149785444	126.9410872	2881.325316	3.421294321	31.67708332	70.46765959	89.69950653	1.487174621	4.931405055	0.092664381	1.712851593	0.148108336	4.265635223
361H_RT	2.24892256	4360.478406	2732.932163	1405.58373	1604.990695	8924.202089	19487.60873	6.095241817	97.24767579	3397.271876	2.477261637	10.94320404	89.70414781	102.5721408	1.871951787	7.894306712	0.288341432	0.315415368	0.261726563	5.543556305
362H_RT	3.021286832	3021.284463	5334.518965	1575.601895	1541.747971	10900.69146	5722.940482	11.56028747	161.8704061	5777.239918	3.685575064	14.81046058	62.94800006	51.3526697	2.912655993	7.171268042	0.105022016	0.33194563	0.302390006	5.211718129
363H_RT	0.90862229	2272.482764	1086.356878	1445.566393	1296.017603	10018.51055	3991.963422	3.197127442	46.25951081	1775.299036	1.592380116	6.111407801	38.50480048	28.00600917	0.899150371	6.971000828	0	0.074594783	0.143774962	1.525787882
364H_RT	1.688272507	4297.521507	2705.385443	1814.626653	1944.328201	11053.49466	14050.95656	5.624999567	84.4440611	3155.805892	2.122979052	10.32611043	80.78071119	111.7022842	1.673924712	8.496656638	0.144064236	0.190928694	0.221738857	4.31171784
365H_RT	1.992423806	3437.395978	3111.302274	1328.485462	1205.241396	7476.853598	10224.77277	6.272940766	134.0879011	3445.791929	2.283715963	12.24311859	52.04559718	69.24496416	1.807250717	5.850520859	0.093584962	0.36295568	0.226625416	4.075962675
366H_RT	5.901004721	4390.871848	7253.364996	1364.311947	1396.024709	7430.453497	20616.92025	12.95015928	216.1982882	7311.722581	3.841766435	17.86511056	83.77917909	92.77224894	3.751392295	10.99420486	0.305196543	0.432708489	0.549801228	12.32375296
367H_RT	3.901070549	2861.031869	6683.394593	828.7950816	1160.408603	15486.94986	5968.379796	12.50907049	186.7281978	7092.7219	4.316389754	13.74110087	37.23898541	45.6570854	3.590881572	6.941793758	0.152513951	0.261449441	0.314680888	7.040727961
368H_RT	3.77693522	5253.243116	6185.69838	1050.857149	2051.065364	20066.88982	19475.08226	11.86369666	193.5446141	6695.218903	4.483620214	15.4185288	102.2787408	121.6428872	3.41041422	8.516472749	0.228759352	0.31494435	0.302099254	9.207116169
369H_RT	3.979550078	4750.578115	7010.664557	1019.778726	1943.293673	19086.66199	15487.77728	13.89832188	254.9183424	7618.211008	5.150611561	16.90446507	94.68951032	103.4045213	4.081387209	8.417311966	0.209123341	0.345262385	0.307242551	10.67940784
370H_RT	7.854348663	4242.588061	14667.52974	948.7510955	1092.564566	9397.49799	8514.888495	27.65085061	638.5121848	15025.02372	9.396131931	26.06524586	50.41703206	69.13332553	7.816074042	7.374669241	0.280324064	0.352799838	0.523459977	15.64842184
371H_RT	2.862689949	4713.457933	3999.03165	727.4570582	1684.155584	21105.15447	19983.41619	8.605388264	142.3856469	4762.39314	3.834379804	13.04477378	99.03441605	116.1538575	2.440969754	5.002776219	0.191417841	0.448374691	0.226116586	7.733204776
372H_RT	5.553956627	4096.452724	11129.94294	848.5236633	1829.412199	12696.82735	9401.641801	19.31433013	330.9042742	11006.28667	5.889297211	20.53907842	57.5193752	98.07749625	5.520053771	5.2111624	0.23906313	0.327514899	0.404777974	10.63149248
373H_RT	3.756570839	3560.929773	6720.645008	804.6851385	1591.696135	12386.81486	12614.99065	12.71572849	193.4421055	7027.729293	4.460766105	21.31544947	69.81783655	124.0497029	3.653894367	5.46776678	0.181635763	0.313371843	0.300829641	8.101112942
374H_RT	3.369521503	2758.215983	4833.798885	890.3004801	1292.53884	12014.89673	11981.36636	9.749784599	146.5446372	5299.142124	3.443259507	16.18460337	54.49990592	77.61765613	2.70617616	4.481274302	0.222759936	0.405486371	0.273851792	7.004381471
375H_RT	3.154650189	3923.356764	5008.114999	926.5150648	1656.301732	15335.41567	16308.35122	9.769697426	143.5279442	5496.170878	3.439838201	22.4639483	77.42194349	86.17993929	2.930183048	4.97899298	0.263414862	0.454139439	0.248507054	7.499446474
376H_RT	4.431611605	2905.034642	8220.036902	917.223551	1246.324405	12321.1238	7939.214034	14.39739592	237.457168	8235.511983	4.284570892	22.14896272	49.94281659	57.3661811	4.277910543	5.385385295	0.175968525	0.374927524	0.316748033	9.009289644
377H_RT	2.775903634	4218.264757	5114.672636	1109.447297	1883.653995	17813.65101	16100.67654	10.15992275	154.4166214	5758.761239	4.467838746	25.45442813	109.0231409	113.6073675	2.953176605	3.801453371	0.33353665	0.398796194	0.2203084	6.650014706
378H_RT	1.856410432	3542.543295	2392.801927	985.5039395	2079.052591	20241.32546	16671.46672	5.799502535	83.86164706	3319.589956	2.879647402	20.08706501	85.8721282	75.70673317	1.721763442	4.014434218	0.734874128	0.321160369	0.152492057	5.424679005
379H_RT	3.781281483	2762.015176	7329.988245	1161.28702	1237.596094	11100.4798	6715.515476	12.3633316	220.3556942	7097.059645	3.46247645	13.57401764	52.67069915	48.0778004	3.682900101	6.037936146	0.163907985	0.183850874	0.277138057	6.759679372
380H_RT	4.57250472	3611.540391	6901.800076	777.4368159	1713.683686	10179.61936	16847.2613	12.26262232	191.6877258	6887.03078	3.456451413	15.13851914	74.74838801	77.91644824	3.576384473	4.34367537	0.236944051	0.364854256	0.324561261	9.141291337
381H_RT	3.184645533	2503.708299	5791.989728	1006.320391	1292.404635	13095.38416	8047.532184	10.19389412	166.0805597	5853.125504	2.859099077	11.76113087	43.69246667	42.68590187	3.085890073	5.393109201	0.136139952	0.195652989	0.236757988	5.744118732
382H_RT	3.57429401	3017.903725	4623.664161	906.587032	1452.215315	12909.6239	15785.90528	8.914459239	179.0323479	5014.366697	2.987317513	11.54891228	71.39106795	59.38361882	2.611849832	5.522301115	0.196693881	0.278689616	0.289496299	7.525176285
383H_RT	3.289483281	2920.717492	5933.086441	1229.320137	1264.507646	13347.56548	9914.936788	10.29066313	169.0385213	5912.54599	2.899048728	11.90710284	68.27334268	58.99463804	3.110174863	4.122004458	0.148911556	0.185990323	0.23680595	6.733584258
384H_RT	5.609280969	3727.445967	9624.895498	880.8109978	1190.47218	10615.82987	12057.5434	16.27001049	285.4194128	9459.684656	4.820412691	18.13792678	50.48589294	48.32587392	4.822439701	4.960572172	0.191223821	0.31705941	0.416854485	9.92014502
385H_RT	1.192206698	2429.144476	2093.529639	874.0269421	1304.26369	12207.35922	9036.252401	4.419853496	91.7260404	2576.902452	1.833783943	8.179988932	46.779561	43.41508742	1.418796046	3.049065817	0.036601214	0.350351515	0.092398004	2.644242981
386H_RT	1.113491647	3637.832512	1705.156577	623.0266622	2043.407714	14982.01083	15514.70571	3.919868637	70.73602736	2247.690332	2.100265367	14.03000539	72.66823901	82.6750407	1.226664139	3.677894674	0.07129931	0.746852765	0.09348635	3.324109137
387H_RT	1.41376293	2958.076769	2076.094843	556.2227766	1571.944255	12209.06836	13577.63467	3.930811841	66.02077388	2323.828344	1.510037819	10.79823841	51.85398113	43.33911181	1.249847124	5.288100532	0.07866234	0.534842124	0.124996704	3.919924071
388H_RT	0.893382657	2902.943116	474.7022652	471.3515549	2190.028288	10334.42142	17686.34667	2.046383926	34.71564917	1183.338587	1.624530758	9.585933014	52.92039452	53.79539264	0.572390383	8.757541152	0.059702667	0.905025096	0.114331979	3.473678451
389H_RT	0.997917499	2604.762891	1472.94174	542.3822925	1337.707217	14678.85651	9811.821824	3.194497235	67.26265352	1858.184467	1.206500942	9.652227766	42.54119284	52.9308494	1.007472299	2.080145878	0.050198816	0.40011259	0.06758599	2.884209071
390H_RT	1.213889635	2798.011025	1571.404993	498.6212181	1594.090175	17980.81576	12622.08262	3.908144172	87.30556773	2301.933178	2.304028627	11.19375253	57.76230879	37.27842399	1.231611972	3.550496344	0.031596834	0.892783653	0.094686034	2.946173936
391H_RT	0.89066267	3103.164475	674.5303153	1711.248833	2032.596816	23617.17242	12064.96736	2.761331126	66.5554533	1598.489398	2.231811889	6.590089598	85.23085553	55.16341027	0.794000699	4.709385733	0.715442585	0.143965705	0.072464045	3.19490352
392H_RT	1.255680402	3322.503598	1475.660861	1642.399153	1526.93903	16217.09807	13462.99362	3.597502295	63.42509163	2171.356679	1.919852555	7.260458827	88.79616365	67.74886544	1.121422381	5.092927205	0.390148174	0.114112199	0.106740241	5.606287928
393H_RT	1.489765609	1754.646612	2233.224036	1352.967394	1391.999482	16780.07196	3521.931198	4.546759891	91.79719547	2707.194512	1.989320207	6.238672391	38.93656604	26.89827109	1.432271862	3.70117785	0.883244545	0.10778142	0.1175745	3.614101067
394H_RT	1.19560672	3524.393903	2567.752243	1422.307921	2054.026186	17944.09185	9832.479754	5.074842955	86.98377513	3020.130969	2.233565655	9.457166458	90.48274897	82.63200188	1.558403222	2.790687971	0.333386818	0.109238061	0.089531269	3.83792895
395H_RT	0.771183146	2011.002383	1287.849892	1027.466324	1399.382313	15387.80245	5377.466575	3.068394187	61.68493405	1766.80159	1.61933158	5.870432144	49.80105232	30.29716043	0.931098715	2.138379135	0.295768217	0.079952366	0.058446234	2.1645032
396H_RT	1.077303599	2472.787812	1880.034131	1265.209694	1344.708049	17131.25301	7307.224202	3.910148114	69.72261918	2257.550195	1.471381302	5.839621663	52.15235605	51.32582121	1.240727872	4.377247211	0.336616438	0.086246007	0.093658999	3.332876869
397H_RT	2.316615943	2424.565477	4682.00317	998.2694836	1401.895319	16298.88056	7496.531308	8.095762895	149.2172178	4771.440589	2.510205808	9.421699012	53.5203586	58.82415635	2.507151963	4.142096179	0.566674819	0.127638786	0.18412472	6.001663009
398H_RT	3.565913916	3072.836625	6331.397698	1027.910307	1646.895499	13734.19445	10579.99118	11.18146404	224.7646197	6592.954004	3.591660617	12.53618728	61.83764964	68.18502975	3.483650938	4.848984754	0.724770648	0.181745185	0.266855125	8.918160569
399H_RT	1.682088901	3178.224059	3391.980679	831.6529724	1549.646432	20667.08082	11175.35032	6.480916566	126.4665981	3890.649078	2.568153351	9.003093363	75.72050961	79.46681724	2.072135978	3.253525546	0.439875201	0.105862629	0.123945906	5.049138309
400H_RT	3.466670089	2269.554668	5070.487242	1142.525375	1510.065738	17176.71752	8081.020708	11.49658298	169.8346287	5372.070003	3.375783964	10.11500605	43.22198366	50.51739662	2.86674988	5.393443235	0.848767216	0.178228866	0.275375449	8.232554578
401H_RT	2.839498446	2160.309708	5365.811116	978.5148429	1577.252061	20352.15622	5572.089822	9.503519179	159.438287	5672.95167	3.403219342	10.28969663	44.06200078	43.2896408	2.963991679	4.301149184	0.631710174	0.101161519	0.22443982	6.595006358
402H_RT	3.087222958	3820.441884	6590.145371	1419.738234	1895.675171	18533.80152	12216.35993	11.39252635	283.3084508	6815.812147	4.756463771	14.16756987	82.60396784	74.03447505	3.550884175	4.520693044	0.718850469	0.18457314	0.250011815	8.136107603
403H_RT	2.154535999	2669.360412	3957.302116	1103.683978	1599.696141	14204.25711	9680.179853	7.307022808	130.9856964	4324.817717	3.137298232	10.41173595	66.26310056	99.54036118	2.272489334	3.813244618	0.866179913	0.129713203	0.180594714	6.06874156
404H_RT	2.833011533	3085.971606	7098.366377	1303.349888	1758.062972	10900.5039	7090.880598	11.70985547	213.0154816	7274.089199	3.997060989	14.07293735	66.36576293	63.09435787	3.814643161	3.594842739	0.701706236	0.125688256	0.22575377	6.611575638
405H_RT	1.521167481	1511.158058	2910.936688	1217.41252	1462.329327	16535.76434	3150.67847	6.273871552	102.2917264	3590.717882	2.871376905	9.08406764	38.32890591	30.10974429	1.882805833	3.177147884	1.199240576	0.079282975	0.12988155	3.84518894
406H_RT	2.299482075	3442.180862	4303.428066	1412.128641	1736.360299	14115.99938	13400.92101	7.86180217	167.0771334	4635.575043	3.308115951	12.23067916	95.73765793	110.4427116	2.451644531	3.904448998	0.93104783	0.199026779	0.186170849	6.711858627
407H_RT	2.013563893	3526.239739	4839.930753	1435.90385	1786.820232	16178.92214	10499.35598	8.809491335	164.0155814	5252.218143	3.772438566	13.14565253	82.98072686	155.5784229	2.759986008	3.701954554	0.592090118	0.12427967	0.159439533	5.880452473
408H_RT	2.110754004	2009.213288	4862.92264	1731.285643	1775.730125	12726.585	4111.496513	8.726193968	289.2503616	5110.499484	3.618546765	10.33099333	46.72768775	42.61130687	2.745070899	2.937768942	1.130508178	0.142416466	0.170510813	5.296340144
409H_RT	1.752803592	2238.148233	3779.080599	1403.781682	1609.438801	8782.153236	7273.113725	7.155078649	138.5673306	4143.611265	2.366315129	8.428148459	57.18895444	63.62799805	2.258258406	2.792011012	0.310296073	0.06684464	0.155859349	5.098871355
410H_RT	1.555487322	2139.196243	2532.361433	1027.997907	1322.516422	9658.052735	9394.430568	5.330559014	88.06736423	3114.306591	2.076855814	8.103310794	49.63862037	55.25036796	1.605343567	3.445423703	0.249911847	0.064579581	0.14040034	4.464890809
411H_RT	1.77611613	2406.441675	2544.053941	1913.391992	1662.736486	12690.32361	11372.8088	4.967787744	81.99331192	2974.000415	1.773453034	6.684784355	60.06722716	56.83245734	1.494915801	4.627315512	0.397519605	0.0971219	0.168413031	5.148709979
412H_RT	2.787279571	2789.285036	5713.576222	1424.107621	1567.709726	10899.32528	9514.899439	9.733162984	189.1482043	5794.911062	3.404601873	11.53667785	65.97132307	68.63317628	2.980144133	4.546385323	0.430201018	0.107333144	0.249098073	7.598586524
413H_RT	2.796700234	2337.05713	5277.712109	988.0746401	1206.414223	9468.738847	7488.039226	9.67644295	223.6491971	5648.962306	3.422708438	9.920531207	52.29231952	54.03637669	3.097524379	4.8532929	0.493644578	0.101900819	0.241529308	8.969232941
414H_RT	0.572107901	1247.292657	852.1327451	744.7645574	710.0863688	7812.451671	4855.063836	1.911481004	37.14567409	1139.988316	0.607863252	2.997670792	30.11880157	27.97208073	0.611377875	2.294686891	0.166823144	0.038403146	0.050898924	1.771287611
415H_RT	1.205668505	1320.429179	1789.073067	717.184909	1063.274641	12559.9389	3184.750622	3.686288572	67.98633689	2224.966382	1.587414267	6.039599905	21.36052411	21.37444325	1.112652007	6.443020251	0.059629784	0.144113513	0.116479715	2.743581398
416H_RT	1.783713123	3514.747102	3212.081004	1216.73357	1633.971871	16703.27101	12503.31836	6.124617065	119.0670426	3717.635115	2.645960397	10.45111645	90.13501681	100.5222556	1.915973606	6.350933866	0.275827927	0.213436889	0.16281666	5.684399238
417H_RT	1.3086169	2615.356992	2161.558878	814.8961852	1315.214523	11068.18452	9530.583977	4.168265857	81.49957121	2484.779515	1.619289805	7.514951576	59.61995183	84.2662955	1.284207993	5.134945446	0.18331054	0.133528021	0.125143291	4.205841858
418H_RT	0.718874997	1898.381429	1078.941857	800.0641308	1224.418885	13189.71649	5087.701637	2.461566208	50.97283515	1458.234265	0.987844058	4.510559829	34.61241195	77.50306292	0.774008928	4.005210576	0.113132511	0.088648001	0.070104625	3.049876027
419H_RT	0.762037111	1577.428652	1016.473281	1072.810572	1161.164733	17126.03319	4360.009932	2.954528975	53.54511487	1570.593644	1.403988938	5.30339271	29.96412304	25.78378179	0.80445055	2.607211691	0.503022852	0.162379384	0.065970369	1.832533371
420H_RT	1.11210371	2704.140694	1032.856029	1069.100152	1488.768933	16470.95045	13985.65183	2.837986363	86.27201293	1624.139839	1.637591871	7.020705185	62.59078199	48.1321133	0.860973262	4.942265354	0.319062419	0.296107883	0.104642176	3.977467842
421H_RT	1.478086458	1968.957132	2553.965807	922.7084392	928.0168202	6593.897543	4980.29079	5.202061982	106.440635	3007.108436	1.835245067	7.686335909	33.28741002	32.53619346	1.544652176	5.623767994	0.15520255	0.131719906	0.168282929	5.244959033
422H_RT	0.813109723	2575.059885	1076.101216	1146.811122	1593.656823	12780.36853	4716.165358	3.247741423	66.2075257	1773.770926	1.750432166	6.944803191	70.39517969	36.26514693	0.893689293	5.761702035	0.50545986	0.18273378	0.099512465	2.461788398
423H_RT	1.005930291	1909.777975	1588.120241	1352.042269	1108.8272	14818.63476	4591.37315	3.60557773	79.90199463	2035.973039	1.469291669	4.868946038	33.39324222	28.42811434	1.05022074	4.034277131	0.429432587	0.083789475	0.088008552	2.847285202
424H_RT	1.16017058	2515.797411	1713.614332	858.6490826	1223.546594	9358.344871	9467.950853	4.112490719	81.84978541	2313.555833	1.655654512	6.832269586	53.4932013	60.29178822	1.20129559	4.31349873	0.365506578	0.111395277	0.114961028	3.900566061
425H_RT	0.882814189	2354.288076	1414.510813	1168.903795	1186.446284	12005.43214	5681.869257	3.917215676	78.17687586	2157.1374	1.753027568	5.761873713	50.07382902	31.56633061	1.141023444	3.889768736	0.347627548	0.07455004	0.085008517	2.49025813
426H_RT	1.50067246	2287.374469	2397.782092	984.9853676	1067.988921	14068.89378	6028.41058	5.45079059	118.7246782	3098.921259	2.542223864	8.09947179	43.35567482	32.12855383	1.693958694	6.027122391	0.407125355	0.112211193	0.146577759	4.298576685
427H_RT	4.076475878	3290.874924	5424.861864	977.7267522	1627.478128	17185.4598	13889.5345	10.71688162	184.0703893	6035.403588	3.706673683	12.55466643	76.83029478	62.03440137	3.12570778	10.30958357	0.791441072	0.331353149	0.356061002	10.15854553
428H_RT	3.637417934	3996.395835	6652.198131	1056.014248	1870.414845	15067.11366	12871.99459	12.78816152	246.7392068	7309.447392	4.455583044	15.73094985	97.38743008	67.48095535	3.689296893	7.63020371	0.641402871	0.271338094	0.306077623	9.318766146
429H_RT	1.838522065	2121.54648	3535.336631	871.3045842	1639.159312	19878.2309	3386.085466	7.786490459	137.6265907	4288.223761	3.264417875	8.837129472	52.04068256	34.38084395	2.247486606	5.089052124	0.63651763	0.100515725	0.156919226	4.231125277
430H_RT	3.056272619	3735.782212	5144.391737	1321.744833	1743.556023	17685.18975	11353.08093	10.69236532	176.7174748	5878.839642	3.737286648	12.43191945	80.5381381	62.86294828	3.05708482	5.961326429	1.489627775	0.224901621	0.254807941	7.850515445
431H_RT	2.745879619	3851.592937	4275.912391	981.1883834	1707.372256	18520.34897	13609.30623	9.279370356	142.8226195	5079.704208	3.477049197	11.96515639	81.74767456	59.54297692	2.68383414	6.137275325	1.182154952	0.258708466	0.230511401	7.09874955
432H_RT	2.35323847	4008.917805	3768.826671	1233.138621	2603.722656	21240.03642	13028.94275	8.913053877	143.9643461	4843.232505	3.911163482	11.78952209	108.2383052	82.65411525	2.545522663	7.514240517	1.663610577	0.244980702	0.209795599	6.95384235
433H_RT	2.448769075	3522.788976	4541.993966	1145.545099	1534.13673	16813.79801	12204.86367	9.442822492	147.0949145	5196.077252	3.7373776	15.69172883	78.89719404	65.21229297	2.654050728	5.281534564	0.877224283	0.211466616	0.215025131	6.415782881
434H_RT	1.688401002	3968.595531	4267.527377	1231.028445	2147.209508	19846.3579	9547.100161	9.841507378	162.9950305	5381.707035	4.725486099	16.91163033	111.9009104	72.53623519	2.938617283	3.759701767	0.749729254	0.115765012	0.149370738	4.43527889
435H_RT	2.388164539	2678.354189	4574.92534	1142.90965	2115.259163	15930.78335	6721.223404	9.804341523	149.5733953	5453.089057	4.123026711	15.59597744	72.01716508	47.18155245	2.776195721	5.243713833	1.185367585	0.190531874	0.212941449	5.477440735
436H_RT	1.908004461	3099.434513	3239.371192	1046.092076	2126.334055	19157.64372	10667.43513	8.008941193	127.9086145	4317.859236	4.20365733	17.11525593	79.58558501	61.91255207	2.219519277	5.526249491	1.412678507	0.244496103	0.166781579	5.265930588
437H_RT	2.389134584	3018.333214	3927.50277	1147.729741	1481.246073	15280.72282	11631.20362	8.448757373	144.5626437	4642.153444	3.179697169	12.45849104	72.28335028	53.71386008	2.43588415	4.638064123	1.21082015	0.19860932	0.20357224	6.521340516
438H_RT	2.324225318	3147.226854	3643.383796	992.0812157	1838.17625	16331.84963	12212.3249	8.770774686	173.3889052	4696.402985	4.436197926	16.21716073	78.51934237	58.32369748	2.563397395	4.734600844	1.816602229	0.235575994	0.202801088	8.268501589
439H_RT	0.634020181	2350.046349	476.0167783	1965.516103	2088.140996	16556.79078	9484.860836	2.502230978	36.84368033	1308.549116	1.314504321	4.14035367	59.16652198	37.48952165	0.682265207	2.389584852	0.734356576	0.059768415	0.050605928	2.078274293
440H_RT	0.878014525	1565.342065	621.3115089	1594.019532	1292.057428	18390.11199	8744.165959	2.113534342	33.92910669	1142.796007	0.77045074	3.286123129	41.21450808	29.48711733	0.621840212	3.628549727	0.726207337	0.105970927	0.074144312	2.844743698
441H_RT	2.204861191	2601.273352	4310.819767	1326.925549	1355.876605	12429.76291	9268.616892	8.645133936	173.2916965	4843.323991	2.974770849	10.38529768	65.04563113	66.87771908	2.483269652	4.336132238	0.394153972	0.101951508	0.202618248	6.150873183
442H_RT	0.422241618	1747.902309	477.7211687	886.0021882	1270.42964	9872.845943	6780.078511	2.003758144	31.30481289	1026.254355	0.8459367	3.744698805	58.15908704	47.94177785	0.550651881	1.516842857	0.507016782	0.058029289	0.034738743	2.029892358
443H_RT	1.519808886	2840.802542	1878.938792	1399.74976	1516.438581	14627.48649	15703.68933	4.566206063	72.43579127	2525.121533	1.644479351	6.981000242	76.28418361	84.69754757	1.288469299	4.038784572	0.600052586	0.131795295	0.127024709	6.604328459
444H_RT	0.55115109	1028.891877	793.1316964	1185.94399	1172.936144	15307.02382	2217.442497	2.613701104	47.04963245	1361.941108	1.073244084	2.760100845	19.48336992	16.4579916	0.726500563	1.896768002	0.270936915	0	0.044338633	1.409207218
445H_RT	1.116825282	2808.320704	1714.322138	876.420723	1414.739085	16477.29219	7886.437673	4.312080581	82.94577352	2426.00494	2.050291668	8.349519836	62.57427628	41.70358146	1.2795126	6.435720397	0.205756576	0.217271134	0.121856536	2.934025295
